customer_id,company_name,industry,company_size,country_code,country_name,signup_date,signup_source,is_active,churned_at,churn_reason,nps_score,plan_name,plan_tier,current_sub_status,current_mrr,total_events,total_sessions,avg_session_duration,distinct_features,total_ltv,ticket_count,escalated_tickets,avg_satisfaction,onboarding_steps_completed,is_churned,segment,segment_name,high_engagement,recency_days
124,XenonWorks,Marketing,enterprise,US,United States,2024-12-31,paid_ads,True,,,7.0,Professional,professional,active,39.0,35,30,1456.2571428571428,13,759.54,7.0,0.0,4.0,6.0,0,0,At-Risk / Dormant,0,227
125,UltraGroup,Manufacturing,medium,FR,France,2024-12-26,organic,True,,,0.0,Professional,professional,active,29.25,55,45,1466.5272727272727,14,187.92000000000002,4.0,0.0,5.0,4.0,0,1,Engaged Free/Low-Tier,1,175
126,RiftSystems,Real Estate,small,FR,France,2025-03-12,organic,True,,,5.0,Enterprise,enterprise,active,99.0,46,33,1273.891304347826,14,1501.97,9.0,1.0,4.0,4.0,0,0,At-Risk / Dormant,1,251
127,Onyx Pro,Real Estate,enterprise,AU,Australia,2024-03-27,organic,True,,,8.0,Professional Plus,professional,active,49.17,48,39,1624.0625,12,1112.07,7.0,1.0,,6.0,0,0,At-Risk / Dormant,1,227
128,GlowHub,Consulting,enterprise,FR,France,2024-11-09,referral,True,,,10.0,Starter,starter,active,8.5,52,41,1407.5961538461538,13,1611.93,4.0,0.0,,4.0,0,1,Engaged Free/Low-Tier,1,198
129,IrisWorks,Logistics,enterprise,FR,France,2023-09-10,event,True,,,10.0,Professional,professional,active,32.5,44,34,1169.4772727272727,14,1185.99,3.0,0.0,,1.0,0,1,Engaged Free/Low-Tier,1,174
130,ZealCloud,Legal,large,CA,Canada,2024-08-10,organic,True,,,10.0,Starter Plus,starter,active,19.0,49,44,1578.8367346938776,14,653.33,8.0,0.0,4.0,4.0,0,1,Engaged Free/Low-Tier,1,173
131,Sync Net,Healthcare,small,CA,Canada,2024-07-29,partner,True,,,8.0,Enterprise,enterprise,active,82.5,38,31,1542.3947368421052,13,935.25,4.0,1.0,5.0,2.0,0,3,Steady Users,0,209
132,PulseAI,Media,small,SG,Singapore,2025-02-28,referral,False,2025-10-29 17:39:27,No longer needed,9.0,Starter,starter,cancelled,12.0,38,30,1580.7105263157894,13,3229.84,6.0,2.0,3.0,5.0,1,2,Steady Users,0,186
133,Sync Works,Education,large,US,United States,2023-06-29,organic,True,,,,Starter,starter,active,9.6,49,39,1658.7755102040817,14,561.88,5.0,0.0,5.0,4.0,0,1,Engaged Free/Low-Tier,1,176
134,Vine Cloud,Telecommunications,small,US,United States,2024-10-18,referral,True,,,10.0,Professional,professional,active,39.0,52,45,1715.5961538461538,13,619.19,6.0,1.0,4.0,3.0,0,0,At-Risk / Dormant,1,236
135,RushSoftware,Marketing,small,FR,France,2024-08-04,organic,True,,,8.0,Free,free,active,0.0,43,33,1444.7209302325582,14,1019.01,8.0,0.0,,5.0,0,1,Engaged Free/Low-Tier,1,172
136,Ion IO,Marketing,small,US,United States,2025-01-10,partner,True,,,6.0,Starter,starter,active,12.0,43,33,1420.139534883721,14,491.44,7.0,0.0,4.333333333333333,4.0,0,1,Engaged Free/Low-Tier,1,203
137,Tidal Solutions,Manufacturing,large,JP,Japan,2023-08-15,organic,True,,,4.0,Professional,professional,active,39.0,39,29,975.3846153846154,14,3981.9799999999996,6.0,1.0,,4.0,0,2,Steady Users,0,190
138,ArcNet,Consulting,enterprise,JP,Japan,2023-03-25,referral,True,,,7.0,Starter Plus,starter,active,19.0,37,24,1196.2972972972973,11,3106.21,5.0,1.0,,4.0,0,3,Steady Users,0,178
139,DataDynamics,E-commerce,medium,JP,Japan,2025-01-04,organic,True,,,7.0,Professional Plus,professional,active,44.25,39,28,1164.923076923077,14,1907.09,4.0,0.0,3.5,7.0,0,1,Engaged Free/Low-Tier,0,183
140,DriftDigital,Consulting,medium,US,United States,2025-04-16,referral,False,2025-06-27 07:29:37,Integration issues,2.0,Professional,professional,cancelled,39.0,39,33,1464.871794871795,13,878.63,5.0,0.0,4.0,5.0,1,0,At-Risk / Dormant,0,287
141,IrisAI,Healthcare,medium,US,United States,2025-07-01,organic,True,,,,Professional Plus,professional,active,59.0,46,37,1569.1739130434783,13,1069.55,6.0,0.0,,6.0,0,1,Engaged Free/Low-Tier,1,191
142,YieldTech,Logistics,enterprise,JP,Japan,2023-05-11,organic,True,,,0.0,Professional Plus,professional,active,49.17,50,39,1611.36,13,963.65,5.0,1.0,4.0,5.0,0,1,Engaged Free/Low-Tier,1,171
143,IrisCorp,Retail,small,GB,United Kingdom,2024-11-07,organic,True,,,,Starter,starter,active,10.8,42,37,1630.7380952380952,13,3134.57,7.0,0.0,4.0,4.0,0,0,At-Risk / Dormant,1,239
144,Mist AI,Consulting,medium,SG,Singapore,2023-08-11,paid_ads,True,,,,Enterprise,enterprise,active,82.5,54,43,1499.6851851851852,12,1972.1200000000001,3.0,0.0,4.0,5.0,0,1,Engaged Free/Low-Tier,1,175
145,Unit Ventures,Marketing,medium,BR,Brazil,2024-06-17,paid_ads,True,,,2.0,Professional,professional,active,39.0,39,34,1675.076923076923,14,2082.12,4.0,1.0,,4.0,0,1,Engaged Free/Low-Tier,0,179
146,OnyxOps,Consulting,small,IN,India,2023-11-04,referral,True,,,,Professional,professional,active,39.0,36,23,1150.888888888889,13,1226.71,6.0,0.0,4.0,3.0,0,3,Steady Users,0,178
147,PulsePlatform,Legal,small,CA,Canada,2023-09-06,referral,True,,,2.0,Starter,starter,active,10.0,43,35,1680.4883720930231,14,1007.3,3.0,1.0,3.0,5.0,0,1,Engaged Free/Low-Tier,1,188
148,XenonTech,Retail,small,US,United States,2025-02-18,partner,True,,,,Professional Plus,professional,active,53.1,34,29,1603.5588235294117,13,357.36,7.0,1.0,3.5,5.0,0,3,Steady Users,0,175
149,EchoSoftware,Marketing,small,US,United States,2024-12-13,organic,True,,,10.0,Free,free,active,0.0,40,34,1282.075,13,422.36,3.0,1.0,,4.0,0,3,Steady Users,0,202
150,IrisStack,Education,small,JP,Japan,2023-11-24,partner,True,,,7.0,Starter Plus,starter,active,14.25,42,31,1248.3809523809523,14,5551.8099999999995,6.0,0.0,4.666666666666667,6.0,0,2,Steady Users,1,212
151,Jade Ventures,Real Estate,large,AU,Australia,2024-05-26,organic,True,,,,Starter,starter,active,12.0,34,25,1131.235294117647,12,1327.29,6.0,2.0,3.0,6.0,0,0,At-Risk / Dormant,0,247
152,QuarkHub,Legal,large,FR,France,2024-07-13,organic,True,,,,Starter,starter,active,10.8,35,28,1250.5142857142857,14,3379.72,8.0,0.0,2.5,3.0,0,2,Steady Users,0,176
153,HiveAI,Healthcare,enterprise,SG,Singapore,2023-06-04,referral,False,2025-08-27 15:05:23,Not enough users,4.0,Starter,starter,cancelled,9.0,45,35,1348.2444444444445,13,1225.44,2.0,0.0,,6.0,1,1,Engaged Free/Low-Tier,1,190
154,Iris Dynamics,Manufacturing,small,US,United States,2024-12-15,paid_ads,True,,,,Starter,starter,active,10.0,51,44,1522.137254901961,14,883.66,3.0,0.0,4.0,5.0,0,1,Engaged Free/Low-Tier,1,172
155,GridSystems,E-commerce,small,BR,Brazil,2025-09-09,partner,True,,,10.0,Free,free,active,0.0,37,28,1430.5135135135135,13,861.3000000000001,8.0,1.0,3.5,3.0,0,3,Steady Users,0,205
156,TidalOps,Healthcare,large,SG,Singapore,2024-10-14,organic,False,2025-01-18 13:24:38,Switched to competitor,2.0,Free,free,cancelled,0.0,37,31,1435.3783783783783,14,600.42,4.0,0.0,3.5,5.0,1,1,Engaged Free/Low-Tier,0,175
157,KeenSystems,Telecommunications,small,GB,United Kingdom,2024-12-01,organic,True,,,,Free,free,active,0.0,44,35,1318.3863636363637,13,587.24,8.0,0.0,4.5,2.0,0,1,Engaged Free/Low-Tier,1,176
158,Nova Ventures,Finance,enterprise,FR,France,2025-05-04,organic,True,,,,Starter Plus,starter,active,12.67,36,31,1379.3055555555557,13,506.56,0.0,0.0,,6.0,0,0,At-Risk / Dormant,0,247
159,Vine Studio,Technology,small,AU,Australia,2024-02-11,referral,True,,,8.0,Enterprise,enterprise,active,89.1,53,43,1554.3396226415093,14,1055.76,4.0,0.0,4.0,4.0,0,1,Engaged Free/Low-Tier,1,179
160,FluxPlatform,Manufacturing,medium,US,United States,2023-09-10,paid_ads,True,,,4.0,Free,free,paused,0.0,57,41,1067.298245614035,13,1332.46,6.0,0.0,4.0,5.0,0,1,Engaged Free/Low-Tier,1,172
161,VineLogic,Healthcare,small,US,United States,2024-03-17,organic,True,,,7.0,Starter,starter,active,7.5,36,31,1418.5555555555557,13,4263.52,2.0,0.0,,3.0,0,2,Steady Users,0,213
162,FlowStudio,Real Estate,medium,IN,India,2024-07-26,paid_ads,True,,,,Starter,starter,active,10.0,48,40,1450.125,14,887.98,7.0,0.0,2.75,7.0,0,1,Engaged Free/Low-Tier,1,181
163,Rush Cloud,Education,medium,US,United States,2024-01-05,partner,True,,,8.0,Free,free,active,0.0,47,38,1575.3829787234042,14,1003.07,6.0,0.0,,2.0,0,1,Engaged Free/Low-Tier,1,196
164,Acme Logic,Marketing,enterprise,BR,Brazil,2025-05-30,partner,True,,,6.0,Professional Plus,professional,active,36.88,37,31,1780.7837837837837,12,916.73,11.0,1.0,4.333333333333333,4.0,0,3,Steady Users,0,208
165,Zen Works,Education,large,FR,France,2025-04-16,partner,True,,,10.0,Free,free,active,0.0,39,32,1610.4615384615386,12,1803.65,7.0,0.0,4.0,1.0,0,3,Steady Users,0,184
166,Zeal Dynamics,Technology,large,CA,Canada,2025-03-25,paid_ads,True,,,,Free,free,active,0.0,38,34,1490.2631578947369,14,670.6700000000001,3.0,0.0,,2.0,0,1,Engaged Free/Low-Tier,0,216
167,Quest Digital,Legal,medium,AU,Australia,2025-08-03,organic,True,,,,Free,free,active,0.0,42,34,1371.595238095238,14,3055.73,4.0,0.0,,4.0,0,2,Steady Users,1,207
168,XenonNet,Media,medium,SG,Singapore,2024-09-19,organic,False,2025-06-26 12:07:35,,,Professional Plus,professional,cancelled,44.25,33,23,1302.2121212121212,11,2812.92,3.0,0.0,4.0,5.0,1,3,Steady Users,0,187
169,Quark Platform,Media,large,JP,Japan,2025-03-01,paid_ads,True,,,,Free,free,active,0.0,50,41,1585.48,14,2229.86,4.0,1.0,3.0,2.0,0,1,Engaged Free/Low-Tier,1,173
170,WaveLabs,Education,medium,US,United States,2025-03-14,referral,True,,,7.0,Free,free,active,0.0,33,30,1656.8484848484848,14,890.9300000000001,2.0,1.0,3.0,5.0,0,0,At-Risk / Dormant,0,212
171,UnitNet,Healthcare,small,US,United States,2023-06-18,paid_ads,True,,,,Starter,starter,active,10.0,37,27,1390.1891891891892,13,398.99,7.0,1.0,3.5,5.0,0,3,Steady Users,0,188
172,JadeSolutions,Manufacturing,medium,GB,United Kingdom,2025-01-25,organic,True,,,8.0,Free,free,active,0.0,47,41,1644.2553191489362,14,1920.28,4.0,1.0,5.0,4.0,0,1,Engaged Free/Low-Tier,1,180
173,Rush Hub,Legal,enterprise,US,United States,2024-04-13,organic,False,2025-10-15 22:46:50,Not enough users,4.0,Free,free,cancelled,0.0,38,27,1428.0526315789473,12,1046.8300000000002,10.0,1.0,5.0,5.0,1,3,Steady Users,0,181
174,NexusLogic,Marketing,small,CA,Canada,2024-08-27,paid_ads,False,2025-01-08 00:58:02,Company closed,1.0,Professional Plus,professional,cancelled,59.0,35,26,1456.8857142857144,14,1064.7,3.0,0.0,,2.0,1,1,Engaged Free/Low-Tier,0,198
175,Yield Corp,Real Estate,small,BR,Brazil,2024-05-16,organic,True,,,9.0,Free,free,active,0.0,42,36,1698.1666666666667,13,816.47,2.0,0.0,,5.0,0,1,Engaged Free/Low-Tier,1,178
176,MetaLogic,Media,large,CA,Canada,2023-03-26,partner,True,,,,Enterprise,enterprise,active,74.25,30,25,1642.5,14,4818.73,4.0,0.0,,2.0,0,2,Steady Users,0,176
177,Iris Cloud,Finance,enterprise,CA,Canada,2023-04-27,organic,True,,,10.0,Starter Plus,starter,active,19.0,33,26,1074.2727272727273,12,267.79,4.0,0.0,,6.0,0,3,Steady Users,0,181
178,WarpPro,E-commerce,medium,US,United States,2023-12-23,referral,True,,,9.0,Free,free,active,0.0,56,38,1281.1785714285713,14,1576.5900000000001,4.0,0.0,4.0,5.0,0,1,Engaged Free/Low-Tier,1,210
179,Vine Ventures,Legal,small,FR,France,2025-04-04,organic,False,2025-07-11 02:55:07,Outgrew the platform,3.0,Professional,professional,cancelled,32.5,47,37,1201.3191489361702,14,7644.79,5.0,0.0,5.0,5.0,1,2,Steady Users,1,207
180,Rush Dev,Telecommunications,large,US,United States,2023-05-10,organic,True,,,4.0,Enterprise,enterprise,active,99.0,39,32,1961.7179487179487,14,1033.72,5.0,0.0,3.0,6.0,0,1,Engaged Free/Low-Tier,0,206
181,PulseHub,Manufacturing,medium,US,United States,2025-03-24,event,True,,,7.0,Professional Plus,professional,active,59.0,54,38,1299.5185185185185,13,274.97,3.0,1.0,5.0,4.0,0,1,Engaged Free/Low-Tier,1,186
182,SageStudio,Consulting,small,BR,Brazil,2024-12-15,partner,True,,,8.0,Starter Plus,starter,active,19.0,37,33,1680.027027027027,14,574.92,4.0,1.0,2.0,4.0,0,1,Engaged Free/Low-Tier,0,195
183,BeamSoftware,Marketing,enterprise,DE,Germany,2025-07-04,referral,True,,,3.0,Starter Plus,starter,active,14.25,47,35,1310.6382978723404,14,541.01,2.0,0.0,5.0,4.0,0,1,Engaged Free/Low-Tier,1,231
184,BoltSystems,Finance,medium,CA,Canada,2023-11-06,referral,False,2025-10-16 20:54:57,Poor support experience,2.0,Professional Plus,professional,cancelled,49.17,36,28,1513.5277777777778,13,271.01,8.0,2.0,5.0,3.0,1,0,At-Risk / Dormant,0,226
185,XenonOps,Finance,small,AU,Australia,2024-12-21,referral,False,2025-04-12 21:13:46,Not enough users,4.0,Free,free,cancelled,0.0,40,25,1071.05,13,3121.3999999999996,3.0,2.0,2.0,6.0,1,2,Steady Users,0,221
186,AcmeLabs,Retail,small,AU,Australia,2023-04-15,paid_ads,False,2024-12-05 23:41:34,Poor support experience,6.0,Starter,starter,cancelled,12.0,38,32,1278.6052631578948,12,2419.2999999999997,9.0,1.0,,5.0,1,3,Steady Users,0,185
187,Hive Ventures,Technology,medium,SG,Singapore,2024-09-22,referral,True,,,,Starter Plus,starter,active,19.0,36,22,1181.4444444444443,12,3059.96,4.0,1.0,3.0,4.0,0,3,Steady Users,0,237
188,GridDigital,Real Estate,large,AU,Australia,2023-09-12,event,True,,,,Starter,starter,active,12.0,40,27,1322.65,13,993.9100000000001,5.0,0.0,4.333333333333333,4.0,0,3,Steady Users,0,183
189,Quest Cloud,E-commerce,medium,BR,Brazil,2025-03-23,referral,True,,,3.0,Starter,starter,active,10.0,33,30,1676.2424242424242,11,583.77,4.0,1.0,2.0,3.0,0,3,Steady Users,0,181
190,Acme Studio,Telecommunications,small,US,United States,2025-09-04,organic,True,,,8.0,Starter,starter,active,10.0,44,37,1688.25,14,1310.01,4.0,0.0,5.0,4.0,0,1,Engaged Free/Low-Tier,1,184
191,Data Logic,Media,small,SG,Singapore,2024-07-03,referral,True,,,3.0,Starter,starter,active,10.2,46,41,1637.6521739130435,14,604.29,9.0,0.0,,4.0,0,1,Engaged Free/Low-Tier,1,186
192,GlowSoftware,Finance,medium,IN,India,2024-03-23,organic,True,,,,Starter,starter,active,12.0,35,29,1320.2571428571428,13,2114.4,5.0,0.0,2.6666666666666665,3.0,0,3,Steady Users,0,180
193,PulseTech,Healthcare,medium,BR,Brazil,2024-12-25,event,False,2025-01-28 09:47:43,No longer needed,2.0,Free,free,cancelled,0.0,36,31,1652.5833333333333,14,571.03,2.0,0.0,2.5,6.0,1,1,Engaged Free/Low-Tier,0,204
194,Zeal Analytics,Legal,small,US,United States,2024-08-13,organic,True,,,7.0,Starter,starter,active,12.0,35,31,1616.3714285714286,14,1275.5,5.0,1.0,4.0,3.0,0,1,Engaged Free/Low-Tier,0,204
195,Kite Analytics,Insurance,small,BR,Brazil,2025-06-02,paid_ads,False,2025-07-10 22:17:22,Not enough users,8.0,Enterprise,enterprise,cancelled,99.0,39,32,1616.820512820513,14,5048.88,7.0,1.0,,5.0,1,2,Steady Users,0,213
196,CloudDynamics,Legal,large,SG,Singapore,2023-03-21,organic,True,,,8.0,Professional,professional,active,39.0,39,30,1029.3076923076924,14,1747.58,9.0,0.0,3.3333333333333335,4.0,0,1,Engaged Free/Low-Tier,0,188
197,LunaPlatform,Technology,medium,US,United States,2023-01-09,partner,True,,,9.0,Professional Plus,professional,active,49.17,36,24,1263.3055555555557,13,1051.75,2.0,0.0,,3.0,0,3,Steady Users,0,181
198,DriftStudio,Consulting,enterprise,GB,United Kingdom,2023-01-25,organic,True,,,9.0,Starter Plus,starter,active,15.83,39,34,1586.3846153846155,13,1872.19,3.0,0.0,,6.0,0,0,At-Risk / Dormant,0,232
199,VertexLabs,Manufacturing,enterprise,FR,France,2025-09-11,partner,False,2025-10-14 10:56:18,,0.0,Free,free,cancelled,0.0,38,32,1720.4736842105262,13,4467.39,3.0,0.0,4.0,7.0,1,2,Steady Users,0,195
200,XenonHQ,Healthcare,medium,US,United States,2024-03-21,organic,True,,,6.0,Professional Plus,professional,active,49.17,40,33,1597.6,14,625.55,5.0,1.0,4.5,5.0,0,1,Engaged Free/Low-Tier,0,186
201,ZenNet,Marketing,small,CA,Canada,2023-04-19,partner,False,2025-05-11 23:47:38,Company closed,3.0,Professional Plus,professional,cancelled,41.79,47,33,1309.595744680851,13,3598.13,5.0,0.0,4.0,6.0,1,2,Steady Users,1,183
202,CoreCloud,Retail,small,US,United States,2025-05-05,organic,True,,,8.0,Enterprise,enterprise,active,99.0,38,28,1354.3684210526317,14,3730.54,1.0,0.0,,6.0,0,2,Steady Users,0,209
203,Tidal Analytics,Retail,small,US,United States,2025-04-03,partner,True,,,2.0,Starter,starter,active,10.0,39,29,1502.4615384615386,12,3870.63,5.0,0.0,2.5,1.0,0,2,Steady Users,0,188
204,IonSoftware,Marketing,large,SG,Singapore,2023-03-08,organic,False,2025-02-23 20:19:04,,8.0,Free,free,cancelled,0.0,42,39,1865.3333333333333,13,927.5,3.0,0.0,2.0,5.0,1,1,Engaged Free/Low-Tier,1,182
205,HubAI,Technology,small,BR,Brazil,2023-06-26,event,True,,,,Professional Plus,professional,active,49.17,43,31,1305.139534883721,14,1071.42,6.0,1.0,3.0,3.0,0,1,Engaged Free/Low-Tier,1,175
206,RushHQ,Technology,medium,BR,Brazil,2023-03-31,partner,True,,,5.0,Enterprise,enterprise,active,74.25,62,55,1683.5645161290322,14,371.52,4.0,0.0,5.0,3.0,0,1,Engaged Free/Low-Tier,1,185
207,OnyxDynamics,Manufacturing,enterprise,FR,France,2024-02-02,organic,True,,,8.0,Free,free,active,0.0,34,29,1394.6176470588234,14,1628.18,5.0,0.0,2.0,4.0,0,1,Engaged Free/Low-Tier,0,178
208,Echo Dev,Marketing,enterprise,BR,Brazil,2025-03-21,partner,True,,,10.0,Starter,starter,active,10.0,37,31,1420.2972972972973,13,2480.42,6.0,0.0,3.0,6.0,0,3,Steady Users,0,217
209,KeenLogic,Retail,enterprise,US,United States,2023-01-29,paid_ads,True,,,8.0,Enterprise,enterprise,active,82.5,52,46,1528.4615384615386,14,2410.7000000000003,7.0,0.0,3.0,4.0,0,1,Engaged Free/Low-Tier,1,178
210,FluxDynamics,Consulting,small,US,United States,2024-09-20,organic,True,,,8.0,Professional Plus,professional,active,59.0,27,22,1737.888888888889,12,916.94,3.0,2.0,,6.0,0,3,Steady Users,0,183
211,Trek Digital,Insurance,small,JP,Japan,2023-12-11,organic,True,,,4.0,Starter,starter,active,12.0,46,37,1741.2391304347825,12,4728.42,8.0,0.0,3.3333333333333335,2.0,0,2,Steady Users,1,180
212,OnyxIO,Finance,large,JP,Japan,2024-01-23,paid_ads,True,,,,Free,free,active,0.0,47,38,1778.3829787234042,14,2632.44,8.0,0.0,3.3333333333333335,3.0,0,0,At-Risk / Dormant,1,270
213,Sage Ventures,Manufacturing,enterprise,BR,Brazil,2024-08-02,organic,False,2025-09-21 09:33:35,No longer needed,0.0,Starter,starter,cancelled,9.0,47,36,1315.9574468085107,14,3913.2900000000004,3.0,0.0,,4.0,1,2,Steady Users,1,185
214,UltraSolutions,Healthcare,enterprise,FR,France,2023-09-13,organic,True,,,9.0,Enterprise,enterprise,active,99.0,32,25,1238.40625,11,4386.349999999999,8.0,1.0,3.0,6.0,0,3,Steady Users,0,189
215,ArcSolutions,Consulting,medium,IN,India,2024-12-04,organic,True,,,9.0,Starter Plus,starter,active,15.83,36,30,1642.7777777777778,12,3819.7,6.0,0.0,,3.0,0,0,At-Risk / Dormant,0,242
216,SyncLabs,Healthcare,small,IN,India,2024-09-20,organic,True,,,,Starter Plus,starter,active,19.0,44,34,1492.8863636363637,13,930.52,6.0,0.0,5.0,4.0,0,1,Engaged Free/Low-Tier,1,172
217,PeakSolutions,Manufacturing,small,US,United States,2025-01-17,event,True,,,,Free,free,active,0.0,42,33,1669.904761904762,14,389.45,8.0,0.0,5.0,5.0,0,1,Engaged Free/Low-Tier,1,190
218,Keen Dynamics,Retail,medium,US,United States,2023-04-10,referral,False,2024-01-30 09:05:08,,0.0,Starter,starter,cancelled,10.8,26,24,1595.9615384615386,13,1959.98,7.0,1.0,3.0,4.0,1,3,Steady Users,0,208
219,TidalLogic,Telecommunications,large,DE,Germany,2024-04-01,organic,False,2025-04-07 13:21:20,Not enough users,7.0,Professional Plus,professional,cancelled,59.0,46,37,1580.9782608695652,13,1425.02,4.0,1.0,3.3333333333333335,5.0,1,1,Engaged Free/Low-Tier,1,172
220,GridTech,Insurance,medium,AU,Australia,2024-03-04,referral,True,,,,Enterprise,enterprise,active,82.5,37,26,1275.081081081081,13,620.55,7.0,1.0,3.0,5.0,0,3,Steady Users,0,179
221,KeenPlatform,Healthcare,medium,FR,France,2024-09-27,paid_ads,False,2025-10-30 15:41:46,,9.0,Professional Plus,professional,cancelled,59.0,42,36,1779.0,13,512.26,5.0,0.0,5.0,4.0,1,1,Engaged Free/Low-Tier,1,185
222,Beam Tech,Logistics,medium,GB,United Kingdom,2025-07-25,organic,True,,,8.0,Enterprise Custom,enterprise,active,179.1,37,34,1535.8108108108108,12,480.22,3.0,0.0,,2.0,0,3,Steady Users,0,197
223,RushDev,Retail,small,FR,France,2024-08-03,referral,True,,,,Starter Plus,starter,active,15.83,48,33,1144.75,14,2716.98,6.0,0.0,3.0,5.0,0,1,Engaged Free/Low-Tier,1,179
224,GridVentures,Insurance,small,JP,Japan,2023-02-08,organic,False,2024-11-24 23:57:29,No longer needed,,Free,free,cancelled,0.0,38,32,1500.7105263157894,13,1232.04,6.0,0.0,,2.0,1,3,Steady Users,0,207
225,CloudLogic,Marketing,large,GB,United Kingdom,2025-04-17,referral,True,,,9.0,Starter Plus,starter,active,19.0,36,26,1494.638888888889,11,2880.52,3.0,0.0,3.0,4.0,0,3,Steady Users,0,192
226,OrbitDigital,Legal,medium,IN,India,2025-07-24,organic,True,,,,Free,free,active,0.0,54,41,1320.111111111111,13,4009.6,4.0,0.0,,6.0,0,2,Steady Users,1,179
227,DataDev,Healthcare,small,FR,France,2023-07-17,organic,True,,,2.0,Starter,starter,active,10.8,24,20,1558.75,10,1135.94,5.0,0.0,4.0,5.0,0,3,Steady Users,0,195
228,DriftAI,Legal,small,DE,Germany,2023-09-05,referral,True,,,4.0,Professional Plus,professional,active,59.0,50,43,1265.78,14,2189.08,2.0,1.0,3.0,4.0,0,1,Engaged Free/Low-Tier,1,189
229,LinkDynamics,Finance,enterprise,DE,Germany,2025-05-24,partner,True,,,,Professional Plus,professional,active,49.17,30,25,1468.8333333333333,13,2400.18,5.0,0.0,5.0,4.0,0,3,Steady Users,0,218
230,PeakPlatform,Education,large,AU,Australia,2023-05-16,organic,True,,,,Starter Plus,starter,active,19.0,50,39,1528.54,14,1027.85,5.0,1.0,5.0,3.0,0,1,Engaged Free/Low-Tier,1,237
231,OrbitAnalytics,Education,large,FR,France,2023-08-12,organic,True,,,,Starter Plus,starter,active,19.0,39,30,1151.6153846153845,12,1971.61,2.0,1.0,3.0,3.0,0,3,Steady Users,0,187
232,Quest Studio,Media,large,BR,Brazil,2023-10-11,event,True,,,,Professional,professional,active,32.5,29,19,1150.2413793103449,11,679.94,7.0,0.0,5.0,4.0,0,3,Steady Users,0,193
233,Hive Hub,E-commerce,small,BR,Brazil,2023-10-30,organic,True,,,7.0,Starter,starter,active,12.0,42,34,1589.0238095238096,14,1998.1399999999999,6.0,0.0,2.0,5.0,0,0,At-Risk / Dormant,1,253
234,LinkNet,Retail,small,IN,India,2024-11-18,paid_ads,True,,,4.0,Professional,professional,active,39.0,44,35,1579.0227272727273,14,1383.81,7.0,0.0,1.0,4.0,0,1,Engaged Free/Low-Tier,1,178
