ticket_id,customer_id,member_id,category,priority,status,subject,created_at,first_response_at,resolved_at,satisfaction_score,escalated,tags,company_name,is_active,plan_id,plan_tier
169,200,2876.0,api,low,resolved,White label logo not displaying,2024-10-18 04:40:36,2024-10-18 11:40:36,2024-10-21 15:40:36,5.0,False,,XenonHQ,True,5,professional
170,1046,,performance,low,in_progress,Permission settings not saving,2025-09-05 22:33:58,2025-09-08 16:33:58,,,False,gdpr,JadeAI,True,1,free
171,119,1702.0,feature_request,medium,resolved,Time tracking sync issues,2023-12-20 02:36:43,2023-12-21 11:36:43,2023-12-24 13:36:43,5.0,False,training;enterprise,EchoPlatform,True,4,professional
172,337,4307.0,security,high,in_progress,Cannot downgrade plan,2025-10-24 09:21:11,2025-10-24 16:21:11,,,False,"training, feature, migration",Nexus Digital,True,3,starter
173,423,5352.0,data_export,high,in_progress,Export failing for large datasets,2024-02-27 22:36:07,2024-02-28 03:36:07,,,False,"documentation, training, performance",SyncStudio,False,7,enterprise
174,419,5321.0,security,medium,waiting_on_customer,Need help with API authentication,2025-08-14 08:13:24,2025-08-14 20:13:24,,,False,"migration,onboarding,technical",JetStudio,True,1,free
175,930,,data_export,low,resolved,SSO configuration help needed,2025-10-26 14:24:24,2025-10-28 09:24:24,2025-10-28 11:24:24,2.0,False,training,Rift IO,True,1,free
176,809,,technical,high,closed,API rate limiting issues,2025-10-03 02:28:04,2025-10-03 08:28:04,2025-10-09 17:28:04,3.0,False,"security,export",Zeal Digital,True,4,professional
177,586,7571.0,onboarding,low,waiting_on_customer,Audit log access denied,2024-12-12 23:43:37,2024-12-13 20:43:37,,,False,"technical, export, api, performance, technical",EdgeDev,True,4,professional
178,749,,account,low,resolved,GDPR data export request,2025-10-29 17:48:25,2025-10-30 18:48:25,2025-11-02 08:48:25,3.0,False,"mobile,training",Orbit Software,False,3,starter
179,485,6156.0,onboarding,high,closed,White label logo not displaying,2025-04-12 05:02:02,2025-04-12 08:02:02,2025-04-17 14:02:02,,False,integration,EdgeWorks,True,5,professional
180,20,400.0,api,medium,in_progress,Custom workflow automation broken,2025-07-23 21:02:37,2025-07-25 00:02:37,,,False,urgent,AcmeHQ,True,6,enterprise
181,148,2148.0,billing,medium,resolved,Data import from CSV failing,2025-04-02 19:29:02,2025-04-03 10:29:02,2025-04-05 20:29:02,4.0,False,"onboarding , gdpr , billing , onboarding",XenonTech,True,5,professional
182,150,2157.0,onboarding,low,in_progress,Data import from CSV failing,2025-10-07 21:10:44,2025-10-08 20:10:44,,,False,"export , integration",IrisStack,True,3,starter
183,103,1489.0,integration,high,waiting_on_customer,Gantt chart not rendering correctly,2023-09-05 15:04:00,2023-09-06 00:04:00,,,False,"integration , bug , export",EdgeSystems,True,2,starter
184,800,,security,low,closed,Report generation timeout,2025-05-29 04:48:57,2025-05-29 12:48:57,2025-06-03 22:48:57,,False,"security, export, technical, training",Arc Studio,True,5,professional
185,141,2093.0,security,high,closed,Permission settings not saving,2025-09-29 23:53:38,2025-09-30 05:53:38,2025-09-30 12:53:38,,False,,IrisAI,True,5,professional
186,814,,feature_request,low,closed,Billing discrepancy on latest invoice,2025-10-10 18:34:34,2025-10-13 01:34:34,2025-10-15 23:34:34,,False,"api, mobile, onboarding, documentation",Nexus Corp,False,1,free
187,810,,performance,low,closed,Mobile app crashes on Android,2025-10-15 16:02:23,2025-10-15 18:02:23,2025-10-18 15:02:23,4.0,False,"ux,migration,technical,security",Kite Corp,True,4,professional
188,367,4697.0,technical,low,in_progress,Report generation timeout,2025-06-02 03:57:40,2025-06-04 09:57:40,,,False,,Hub Labs,True,1,free
189,1012,,billing,high,waiting_on_customer,Feature request: dark mode,2024-10-14 16:30:36,2024-10-14 18:30:36,,,False,urgent;ux;billing;integration,Luna Hub,True,5,professional
190,795,,technical,high,resolved,Feature request: dark mode,2025-04-04 01:04:31,2025-04-04 10:04:31,2025-04-10 10:04:31,,False,"migration, performance, integration",Acme Ventures,True,5,professional
191,785,,feature_request,low,resolved,Permission settings not saving,2025-07-22 08:09:46,2025-07-25 01:09:46,2025-07-27 14:09:46,2.0,False,"migration, security",MistWorks,True,4,professional
192,302,4021.0,onboarding,medium,resolved,Feature request: dark mode,2024-10-11 13:59:18,2024-10-14 11:59:18,2024-10-16 21:59:18,3.0,False,"security , onboarding , security",DriftSystems,True,2,starter
193,689,,account,low,open,Mobile app crashes on Android,2025-04-02 23:24:16,,,,False,"api , gdpr , ux",KiteDev,True,1,free
194,347,4474.0,technical,critical,open,Webhook delivery failures,2023-12-29 06:30:15,,,,False,ux,ArcPlatform,True,4,professional
195,1016,,integration,high,open,SSO configuration help needed,2025-10-15 00:40:30,,,,False,onboarding,Iris Studio,True,5,professional
196,66,1061.0,feature_request,low,waiting_on_customer,Need help with API authentication,2025-09-04 01:02:02,2025-09-06 15:02:02,,,False,"sso,performance",EdgeHQ,True,1,free
197,155,2258.0,billing,low,resolved,Report generation timeout,2025-10-01 06:25:00,2025-10-02 09:25:00,2025-10-03 13:25:00,,False,"mobile , mobile",GridSystems,True,1,free
198,545,6932.0,data_export,medium,waiting_on_customer,Feature request: dark mode,2025-10-02 06:52:50,2025-10-04 15:52:50,,,False,,Sage Ops,True,6,enterprise
199,250,3491.0,feature_request,critical,resolved,Export failing for large datasets,2025-08-28 01:32:32,2025-08-28 03:27:32,2025-09-01 14:27:32,3.0,False,urgent;gdpr;billing,SageNet,True,4,professional
200,211,3037.0,api,medium,open,Data import from CSV failing,2025-03-29 18:01:58,,,,False,migration,Trek Digital,True,2,starter
201,185,2685.0,integration,high,waiting_on_customer,Feature request: dark mode,2025-09-22 07:01:51,2025-09-22 08:01:51,,,True,integration,XenonOps,False,1,free
202,1006,,performance,high,closed,Account merge request,2025-01-05 18:07:46,2025-01-05 21:07:46,2025-01-11 06:07:46,4.0,False,"onboarding, bug, export, mobile",LunaSoftware,True,4,professional
203,107,1561.0,account,high,in_progress,SSO configuration help needed,2024-04-25 11:41:29,2024-04-25 20:41:29,,,False,"documentation, gdpr, performance, documentation",QuarkAI,True,3,starter
204,583,7534.0,performance,medium,in_progress,Need help with API authentication,2025-06-13 19:24:15,2025-06-14 01:24:15,,,False,training;technical;export;security,Flux Cloud,True,1,free
205,527,6703.0,onboarding,high,waiting_on_customer,Cannot login to dashboard,2025-09-14 14:27:36,2025-09-14 22:27:36,,,False,"api,documentation",VertexSoftware,True,5,professional
206,252,3536.0,onboarding,low,in_progress,Data import from CSV failing,2025-04-05 13:22:46,2025-04-07 23:22:46,,,False,"urgent,urgent",Core Ventures,False,1,free
207,1173,,integration,high,waiting_on_customer,Report generation timeout,2025-09-20 15:57:15,2025-09-21 01:57:15,,,False,"sso , mobile , sso",PeakAI,True,5,professional
208,671,,feature_request,medium,waiting_on_customer,Webhook delivery failures,2023-10-28 05:00:53,2023-10-30 02:00:53,,,False,"mobile, export, bug, training",Luna Group,False,2,starter
209,215,3113.0,data_export,medium,waiting_on_customer,Need to add more team members,2025-04-09 15:34:48,2025-04-12 01:34:48,,,False,technical,ArcSolutions,True,3,starter
210,635,8149.0,billing,medium,waiting_on_customer,Need to add more team members,2023-12-01 07:49:02,2023-12-02 03:49:02,,,False,"ux, export, billing, documentation",Tidal Dynamics,True,1,free
211,951,,technical,medium,open,SSO configuration help needed,2025-09-02 08:02:01,,,,False,"export, ux, onboarding, urgent",DataLabs,False,4,professional
212,857,,integration,high,resolved,Data import from CSV failing,2024-01-14 23:55:25,2024-01-15 10:55:25,2024-01-18 15:55:25,3.0,True,security,Sync Dev,True,5,professional
213,345,4378.0,account,critical,waiting_on_customer,Cannot downgrade plan,2025-07-17 07:21:23,2025-07-17 09:08:23,,,False,"api, enterprise, urgent",Zeal Software,True,4,professional
214,370,4730.0,api,high,open,Webhook delivery failures,2025-01-20 13:01:30,,,,False,"onboarding , enterprise , ux",Xenon Logic,False,2,starter
215,894,,feature_request,medium,in_progress,Cannot login to dashboard,2025-09-20 10:09:07,2025-09-20 22:09:07,,,False,billing;performance;sso,Yield Systems,True,4,professional
216,598,7717.0,data_export,medium,in_progress,Webhook delivery failures,2025-09-25 12:20:34,2025-09-27 17:20:34,,,False,,SyncCloud,True,6,enterprise
217,497,6282.0,api,medium,closed,Cannot login to dashboard,2025-10-16 07:09:59,2025-10-18 14:09:59,2025-10-19 13:09:59,5.0,False,,HiveSystems,False,1,free
218,967,,performance,high,resolved,Time tracking sync issues,2025-04-05 09:11:44,2025-04-05 16:11:44,2025-04-07 23:11:44,,False,onboarding,JadeHub,True,6,enterprise
219,58,950.0,feature_request,high,waiting_on_customer,Cannot login to dashboard,2025-10-08 09:08:32,2025-10-08 10:08:32,,,False,mobile,Hub HQ,True,3,starter
220,709,,data_export,low,resolved,Cannot downgrade plan,2025-09-18 03:37:20,2025-09-18 12:37:20,2025-09-22 16:37:20,5.0,False,,UnitGroup,True,3,starter
221,841,,data_export,medium,resolved,Webhook delivery failures,2025-09-07 01:06:26,2025-09-08 09:06:26,2025-09-14 13:06:26,3.0,False,"integration,enterprise",PulseGroup,True,5,professional
222,301,4011.0,integration,high,closed,Permission settings not saving,2024-11-11 15:05:51,2024-11-11 22:05:51,2024-11-15 04:05:51,4.0,False,"integration, ux",FluxSolutions,True,5,professional
223,39,684.0,security,high,waiting_on_customer,Cannot login to dashboard,2025-10-16 09:59:54,2025-10-16 13:59:54,,,False,"security , migration , sso",QuarkTech,True,1,free
224,69,1079.0,onboarding,medium,closed,Audit log access denied,2025-06-03 13:33:03,2025-06-04 18:33:03,2025-06-09 16:33:03,4.0,False,technical,Ion Dynamics,True,1,free
225,826,,performance,low,in_progress,Export failing for large datasets,2023-10-09 23:08:00,2023-10-10 22:08:00,,,False,"api , documentation , performance , bug",UltraLabs,True,5,professional
226,349,4486.0,performance,low,closed,White label logo not displaying,2025-10-10 08:54:18,2025-10-11 09:54:18,2025-10-15 20:54:18,,False,,HiveDynamics,True,6,enterprise
227,308,4089.0,account,medium,open,White label logo not displaying,2024-07-15 20:41:09,,,,False,security,MistStack,False,1,free
228,1128,,integration,high,resolved,Integration with Slack not working,2024-10-03 12:24:45,2024-10-03 18:24:45,2024-10-08 13:24:45,2.0,True,bug;export;security,Zen Platform,True,5,professional
229,578,7491.0,data_export,low,open,API rate limiting issues,2025-03-18 03:29:33,,,,False,,TrekVentures,True,2,starter
230,686,,feature_request,high,in_progress,Integration with Slack not working,2025-04-08 19:17:43,2025-04-09 07:17:43,,,True,"integration,gdpr,technical,bug",SageSoftware,True,1,free
231,572,7362.0,data_export,low,resolved,Cannot login to dashboard,2025-05-08 22:23:43,2025-05-10 02:23:43,2025-05-11 17:23:43,5.0,False,sso;technical,KiteHQ,False,6,enterprise
232,192,2731.0,performance,medium,closed,White label logo not displaying,2025-04-20 19:26:39,2025-04-20 22:26:39,2025-04-25 20:26:39,3.0,False,security,GlowSoftware,True,2,starter
233,992,,security,medium,in_progress,Billing discrepancy on latest invoice,2025-04-19 23:30:04,2025-04-21 07:30:04,,,False,"onboarding,mobile",Jet Group,True,1,free
234,106,1540.0,account,critical,in_progress,Audit log access denied,2025-01-18 13:12:27,2025-01-18 14:52:27,,,False,"integration , enterprise , bug , ux",OnyxSolutions,True,1,free
235,654,8433.0,data_export,low,open,Permission settings not saving,2025-10-16 20:18:47,,,,False,technical,Bolt Corp,True,4,professional
236,1163,,api,medium,waiting_on_customer,White label logo not displaying,2025-09-21 05:05:23,2025-09-22 13:05:23,,,False,,IrisPro,True,4,professional
237,951,,onboarding,low,open,Gantt chart not rendering correctly,2023-08-05 04:28:17,,,,False,,DataLabs,False,4,professional
238,545,6926.0,api,high,waiting_on_customer,Account merge request,2023-09-08 19:05:58,2023-09-09 05:05:58,,,False,,Sage Ops,True,6,enterprise
239,668,,data_export,low,closed,Account merge request,2024-03-20 09:52:03,2024-03-23 05:52:03,2024-03-25 18:52:03,,False,,LinkHub,True,4,professional
240,223,3167.0,integration,low,open,Export failing for large datasets,2025-06-29 15:30:33,,,,False,"enterprise, migration, performance, enterprise",RushDev,True,3,starter
241,1038,,technical,low,resolved,Custom workflow automation broken,2023-08-10 08:12:59,2023-08-13 04:12:59,2023-08-16 00:12:59,,False,mobile,DriftIO,True,1,free
242,37,665.0,security,low,open,Feature request: dark mode,2025-10-05 09:06:41,,,,False,"gdpr, integration, onboarding, enterprise",Flux Labs,True,4,professional
243,683,,data_export,low,open,Need help with API authentication,2025-08-14 02:34:37,,,,False,"feature , documentation , training , urgent",Core Net,False,5,professional
244,131,1968.0,data_export,low,in_progress,Cannot downgrade plan,2025-06-06 01:21:11,2025-06-08 14:21:11,,,False,"api,ux",Sync Net,True,6,enterprise
245,251,3521.0,billing,critical,in_progress,Need help with API authentication,2024-09-08 01:27:20,2024-09-08 02:16:20,,,False,api,AcmeStack,True,1,free
246,1124,,api,critical,open,Data import from CSV failing,2025-05-02 08:08:04,,,,True,gdpr,KeenStudio,True,5,professional
247,838,,technical,medium,resolved,Cannot downgrade plan,2025-04-13 01:10:23,2025-04-15 18:10:23,2025-04-18 10:10:23,2.0,False,integration;documentation;export,Core Dynamics,True,4,professional
248,1094,,performance,high,closed,Integration with Slack not working,2025-10-12 15:50:34,2025-10-12 17:50:34,2025-10-13 08:50:34,4.0,False,"feature,technical,feature",BeamWorks,True,4,professional
249,157,2273.0,security,medium,waiting_on_customer,Duplicate notifications being sent,2025-10-26 23:59:54,2025-10-27 01:59:54,,,False,,KeenSystems,True,1,free
250,39,690.0,api,low,resolved,Account merge request,2025-09-27 15:43:31,2025-09-29 09:43:31,2025-10-04 02:43:31,,False,billing;security;training;gdpr,QuarkTech,True,1,free
251,177,2590.0,integration,medium,open,Duplicate notifications being sent,2025-01-07 15:02:48,,,,False,"feature, gdpr",Iris Cloud,True,3,starter
252,60,977.0,api,low,resolved,Time tracking sync issues,2025-04-15 08:40:36,2025-04-17 18:40:36,2025-04-22 19:40:36,4.0,False,"performance,security,mobile,export",JetHQ,True,5,professional
253,920,,data_export,medium,closed,Feature request: dark mode,2025-08-01 00:38:58,2025-08-03 03:38:58,2025-08-04 18:38:58,,False,enterprise,Rush Logic,True,5,professional
254,463,6012.0,technical,medium,resolved,Billing discrepancy on latest invoice,2025-10-07 07:20:07,2025-10-08 21:20:07,2025-10-12 02:20:07,4.0,False,"integration, mobile, ux",IonCorp,True,2,starter
255,157,2271.0,technical,high,closed,Cannot downgrade plan,2025-02-27 18:01:04,2025-02-27 20:01:04,2025-03-01 02:01:04,4.0,False,enterprise,KeenSystems,True,1,free
256,233,3306.0,security,low,waiting_on_customer,Permission settings not saving,2025-09-11 10:08:26,2025-09-12 12:08:26,,,False,export;migration;bug,Hive Hub,True,2,starter
257,658,8474.0,account,low,waiting_on_customer,SSO configuration help needed,2025-07-02 23:28:54,2025-07-04 20:28:54,,,False,"feature,ux,training,bug",ZenSystems,True,5,professional
258,559,7166.0,billing,medium,in_progress,Time tracking sync issues,2025-09-30 03:06:22,2025-10-01 16:06:22,,,False,ux,VertexDigital,True,5,professional
259,196,2763.0,integration,high,waiting_on_customer,Webhook delivery failures,2024-05-24 13:12:04,2024-05-25 00:12:04,,,False,,CloudDynamics,True,4,professional
260,875,,feature_request,medium,open,Account merge request,2024-09-23 22:30:13,,,,False,mobile;training;urgent;ux,JetDynamics,False,5,professional
261,237,3348.0,security,medium,waiting_on_customer,Feature request: dark mode,2025-09-02 04:28:11,2025-09-02 14:28:11,,,False,mobile,HiveCloud,True,3,starter
262,223,3167.0,api,high,waiting_on_customer,Cannot downgrade plan,2024-12-28 04:20:35,2024-12-28 05:20:35,,,False,urgent,RushDev,True,3,starter
263,29,574.0,integration,low,in_progress,Mobile app crashes on Android,2025-02-25 11:17:16,2025-02-28 02:17:16,,,False,,QuestSystems,True,5,professional
264,24,497.0,security,low,waiting_on_customer,Need to add more team members,2025-09-04 22:45:50,2025-09-07 00:45:50,,,False,"documentation,mobile,bug,sso",TidalStudio,True,3,starter
265,779,,account,critical,closed,Need help with API authentication,2025-02-07 22:21:45,2025-02-07 22:51:45,2025-02-10 09:51:45,5.0,False,,TidalCloud,True,6,enterprise
266,305,4061.0,technical,high,in_progress,Webhook delivery failures,2025-04-07 19:44:58,2025-04-08 07:44:58,,,False,training;performance;security,Keen AI,True,6,enterprise
267,496,6267.0,billing,medium,waiting_on_customer,Cannot login to dashboard,2025-02-03 23:55:07,2025-02-04 14:55:07,,,False,export,Beam Digital,True,3,starter
268,135,1996.0,account,medium,in_progress,Custom workflow automation broken,2024-12-31 15:27:56,2025-01-01 14:27:56,,,False,training;sso;onboarding,RushSoftware,True,1,free
